Date,SP500_simple,SP500_log,vol_21d,vol_63d,vol_252d,mean_ret_21d,mean_ret_63d,rolling_sharpe_63d,drawdown,XLK_log,XLF_log,XLE_log,XLV_log,XLI_log,XLY_log,XLP_log,XLU_log,XLB_log,XLRE_log,XLC_log
2022-03-25,0.005066170567449069,0.005053380704237665,0.24029585829522007,0.21061051858498675,0.14848792099932812,0.6914052535703897,-0.15773577713495013,-0.9029542875322301,-0.052850375457265376,-0.0005686612337875328,0.012732509238289048,0.021693592702820022,0.004633882663574508,0.006189528172937508,-0.0017434988946072516,0.008296522448079508,0.01439283987145342,0.011149626027346147,0.011738157594653634,0.004781862638151535
2022-03-28,0.007144955276586762,0.007119551020042568,0.23046628999912003,0.20918530438009122,0.14862715760661682,0.5113268991957111,-0.1842337793492033,-1.0354673820148863,-0.046083033749671536,0.011812085476473845,-0.00278721525401761,-0.025073439425474953,0.007238817618201724,0.00028919993506040505,0.02631953149794776,0.004122421948870198,0.006437176624815512,-0.004490134299311894,0.012650643192828907,0.003175175563788808
2022-03-29,0.012256547427530462,0.01218204410139109,0.23244975366343462,0.21077167444401232,0.14903261656983935,0.6868585259699175,-0.13146294134808945,-0.7756107487833728,-0.03439130521089842,0.021014264886493463,0.0022810734187932104,-0.0026075807167978637,0.005883875254054456,0.009210512567257067,0.01727364471385935,0.008852562189688499,0.00924019471609568,0.00840208056872795,0.028909627611725934,0.01728449646618536
2022-03-30,-0.0062937001746978805,-0.006313588999088777,0.22534825101052194,0.21105019413091386,0.14916314812172138,0.7982290714202088,-0.1623209509518753,-0.9213399058805528,-0.040468556821982325,-0.013422810923391183,-0.007114060231180822,0.011551742435539102,0.0019536234876856786,-0.001146763078095159,-0.015310041608857766,0.000657808912362733,0.008217143129406352,-0.003352662268169297,-0.005510760653464096,-0.007105901825131911
2022-03-31,-0.015652540713177343,-0.015776335226881762,0.22726419876731485,0.2131663739572271,0.14963297983243756,0.38726048732980145,-0.2134493564917851,-1.1520486813795003,-0.05548766180189999,-0.014926251656951366,-0.023214797691490072,-0.013642782628293465,-0.009806628057888338,-0.01551307373760872,-0.019378798020977337,-0.0023691547898320175,-0.001073612059914843,-0.0134092756994886,-0.011113562838387773,-0.019152626063370287
2022-04-01,0.0034102225843584133,0.0034044209614630277,0.22597413180550432,0.21330284402903976,0.14901440133807936,0.49133578779830556,-0.1893131351520352,-1.0381156421842705,-0.05226666449497171,-0.0029615427447947204,-0.002612923039677949,0.008078467632207289,0.007853004570202566,-0.007798950362138696,0.001242403622975591,0.00996486852652571,0.013870587105081626,0.010495178266515732,0.019672835089010184,0.007387359179407426
2022-04-04,0.008090938687879357,0.008058382532133647,0.22392329506482614,0.2135607081494757,0.14920252058641711,0.6836245926999321,-0.18249490170505422,-1.0043936305822248,-0.04459861218494117,0.01881702022756559,-0.004457924117582933,0.0012968003549146715,-0.008364258993139848,-0.0012729221244054938,0.022210311482691838,-0.003136209081760186,-0.007711762800009451,0.00022452028407303265,-0.00304851159715829,0.02719219878349823
2022-04-05,-0.012551720801807331,-0.01263115907400537,0.19868352878646806,0.21488391827766073,0.14977257497097415,0.8916017255848657,-0.23050025699226262,-1.2208237862610114,-0.05659054365845499,-0.021281385933421607,-0.0063274829871307345,-0.01580593011496448,0.0021158113559369414,-0.014310785772193142,-0.023723092635816186,0.0009156469172421055,0.006253651194611321,-0.008000611992155293,0.0008137564239708193,-0.012863335338535701
2022-04-06,-0.009716916613271898,-0.009764433912479721,0.2005788772539966,0.21229850435280506,0.15006829542242686,0.8615490463434861,-0.1912249354241772,-1.0500603348571438,-0.06575757467789803,-0.023945072004241723,-0.006900303302301479,0.005907304346181968,0.015117527164713552,-0.0077835718752454885,-0.02585159961662885,0.012603352478861508,0.0197012047911478,-0.011606912323145332,0.014737332139116217,-0.018812475950863477
2022-04-07,0.004253385628492534,0.004244365552037262,0.18411753126146674,0.21253347022445623,0.14993870740243828,0.6079982555022401,-0.1703905382553042,-0.9508746365116331,-0.06178388137250508,0.0015541250528926236,-0.0010656897145604153,0.013004057107937218,0.01905610225442973,0.003400360714432527,0.005091764368465693,0.012063981221750925,-0.0024742320470277582,0.006502992322199409,-0.008250302193283925,-0.00873642549109917
